Human_ID	Mouse_ID	Mouse_name	Human_name
ENSG00000257365	ENSMUSG00000033373	Fntb	FNTB
ENSG00000125952	ENSMUSG00000059436	Max	MAX
ENSG00000222985	ENSMUSG00000064702	Gm24950	RNU2-14P
ENSG00000222985	ENSMUSG00000065944	Rnu2-10	RNU2-14P
ENSG00000222985	ENSMUSG00000064856	Gm23444	RNU2-14P
ENSG00000222985	ENSMUSG00000094655	Gm25360	RNU2-14P
ENSG00000222985	ENSMUSG00000065767	Gm23849	RNU2-14P
ENSG00000222985	ENSMUSG00000093956	Gm24497	RNU2-14P
ENSG00000222985	ENSMUSG00000064772	Gm25202	RNU2-14P
ENSG00000222985	ENSMUSG00000065820	Gm26316	RNU2-14P
ENSG00000222985	ENSMUSG00000065251	Gm23971	RNU2-14P
ENSG00000222985	ENSMUSG00000065232	Gm22973	RNU2-14P
ENSG00000222985	ENSMUSG00000094050	Gm23472	RNU2-14P
ENSG00000222985	ENSMUSG00000093843	Gm25939	RNU2-14P
ENSG00000033170	ENSMUSG00000021065	Fut8	FUT8
ENSG00000196553	ENSMUSG00000099418	Gm6657	CCDC196
ENSG00000171723	ENSMUSG00000047454	Gphn	GPHN
ENSG00000172717	ENSMUSG00000056987	Fam71d	FAM71D
ENSG00000072415	ENSMUSG00000021112	Mpp5	MPP5
ENSG00000100554	ENSMUSG00000021114	Atp6v1d	ATP6V1D
ENSG00000134001	ENSMUSG00000021116	Eif2s1	EIF2S1
ENSG00000100558	ENSMUSG00000021118	Plek2	PLEK2
ENSG00000198133	ENSMUSG00000046157	Tmem229b	TMEM229B
ENSG00000054690	ENSMUSG00000060716	Plekhh1	PLEKHH1
ENSG00000100564	ENSMUSG00000021120	Pigh	PIGH
ENSG00000081181	ENSMUSG00000021125	Arg2	ARG2
ENSG00000100568	ENSMUSG00000021124	Vti1b	VTI1B
ENSG00000258466	ENSMUSG00000066441	Rdh11	AL049779.1
ENSG00000072042	ENSMUSG00000066441	Rdh11	RDH11
ENSG00000139988	ENSMUSG00000021123	Rdh12	RDH12
ENSG00000072121	ENSMUSG00000066440	Zfyve26	ZFYVE26
ENSG00000182185	ENSMUSG00000059060	Rad51b	RAD51B
ENSG00000185650	ENSMUSG00000021127	Zfp36l1	ZFP36L1
ENSG00000072110	ENSMUSG00000015143	Actn1	ACTN1
ENSG00000139990	ENSMUSG00000049106	Dcaf5	DCAF5
ENSG00000081177	ENSMUSG00000032705	Exd2	EXD2
ENSG00000100626	ENSMUSG00000021130	Galnt16	GALNT16
ENSG00000100632	ENSMUSG00000063412	Gm10131	ERH
ENSG00000029364	ENSMUSG00000048833	Slc39a9	SLC39A9
ENSG00000175985	ENSMUSG00000066438	Plekhd1	PLEKHD1
ENSG00000267909	ENSMUSG00000062961	Ccdc177	CCDC177
ENSG00000100647	ENSMUSG00000021133	Susd6	SUSD6
ENSG00000100650	ENSMUSG00000021134	Srsf5	SRSF5
ENSG00000100652	ENSMUSG00000021135	Slc10a1	SLC10A1
ENSG00000198732	ENSMUSG00000021136	Smoc1	SMOC1
ENSG00000100678	ENSMUSG00000079055	Slc8a3	SLC8A3
ENSG00000133983	ENSMUSG00000091803	Cox16	COX16
ENSG00000258644	ENSMUSG00000021139	Gm20498	SYNJ2BP-COX16
ENSG00000213463	ENSMUSG00000090935	Synj2bp	SYNJ2BP
ENSG00000139985	ENSMUSG00000008438	Adam21	ADAM21
ENSG00000134007	ENSMUSG00000046282	Adam20	ADAM20
ENSG00000134007	ENSMUSG00000071937	Adam25	ADAM20
ENSG00000134007	ENSMUSG00000054033	Adam39	ADAM20
ENSG00000133997	ENSMUSG00000002679	Med6	MED6
ENSG00000133985	ENSMUSG00000042734	Ttc9	TTC9
ENSG00000006432	ENSMUSG00000042724	Map3k9	MAP3K9
ENSG00000100731	ENSMUSG00000021140	Pcnx	PCNX1
ENSG00000197555	ENSMUSG00000042700	Sipa1l1	SIPA1L1
ENSG00000182732	ENSMUSG00000021219	Rgs6	RGS6
ENSG00000205683	ENSMUSG00000021221	Dpf3	DPF3
ENSG00000119599	ENSMUSG00000021222	Dcaf4	DCAF4
ENSG00000165861	ENSMUSG00000042628	Zfyve1	ZFYVE1
ENSG00000119707	ENSMUSG00000010608	Rbm25	RBM25
ENSG00000080815	ENSMUSG00000019969	Psen1	PSEN1
ENSG00000100767	ENSMUSG00000021223	Papln	PAPLN
ENSG00000252839	ENSMUSG00000088499	Gm22654	RNU6-419P
ENSG00000133961	ENSMUSG00000021224	Numb	NUMB
ENSG00000187105	ENSMUSG00000090843	Heatr4	HEATR4
ENSG00000170468	ENSMUSG00000046791	Riox1	RIOX1
ENSG00000184227	ENSMUSG00000113475	Gm49366	ACOT1
ENSG00000184227	ENSMUSG00000021228	Acot3	ACOT1
ENSG00000184227	ENSMUSG00000042540	Acot5	ACOT1
ENSG00000184227	ENSMUSG00000072949	Acot1	ACOT1
ENSG00000184227	ENSMUSG00000021226	Acot2	ACOT1
ENSG00000119673	ENSMUSG00000113475	Gm49366	ACOT2
ENSG00000119673	ENSMUSG00000021228	Acot3	ACOT2
ENSG00000119673	ENSMUSG00000042540	Acot5	ACOT2
ENSG00000119673	ENSMUSG00000072949	Acot1	ACOT2
ENSG00000119673	ENSMUSG00000021226	Acot2	ACOT2
ENSG00000177465	ENSMUSG00000052392	Acot4	ACOT4
ENSG00000205669	ENSMUSG00000043487	Acot6	ACOT6
ENSG00000119661	ENSMUSG00000042523	Dnal1	DNAL1
ENSG00000251907	ENSMUSG00000077207	Gm25609	RNU6-240P
ENSG00000176903	ENSMUSG00000054383	Pnma1	PNMA1
ENSG00000156030	ENSMUSG00000042507	Elmsan1	MIDEAS
ENSG00000140043	ENSMUSG00000072946	Ptgr2	PTGR2
ENSG00000258653	ENSMUSG00000072946	Ptgr2	AC005520.1
ENSG00000119725	ENSMUSG00000042472	Zfp410	ZNF410
ENSG00000156050	ENSMUSG00000021234	Fam161b	FAM161B
ENSG00000119723	ENSMUSG00000021235	Coq6	COQ6
ENSG00000187097	ENSMUSG00000021236	Entpd5	ENTPD5
ENSG00000119636	ENSMUSG00000057265	Bbof1	BBOF1
ENSG00000119711	ENSMUSG00000021238	Aldh6a1	ALDH6A1
ENSG00000205659	ENSMUSG00000085793	Lin52	LIN52
ENSG00000119614	ENSMUSG00000021239	Vsx2	VSX2
ENSG00000119688	ENSMUSG00000021240	Abcd4	ABCD4
ENSG00000133980	ENSMUSG00000071235	Vrtn	VRTN
ENSG00000183379	ENSMUSG00000071234	Syndig1l	SYNDIG1L
ENSG00000119655	ENSMUSG00000021242	Npc2	NPC2
ENSG00000165898	ENSMUSG00000021241	Isca2	ISCA2
ENSG00000119681	ENSMUSG00000002020	Ltbp2	LTBP2
ENSG00000119682	ENSMUSG00000042350	Arel1	AREL1
ENSG00000119596	ENSMUSG00000021244	Ylpm1	YLPM1
ENSG00000119608	ENSMUSG00000042320	Prox2	PROX2
ENSG00000119689	ENSMUSG00000004789	Dlst	DLST
ENSG00000198208	ENSMUSG00000019235	Rps6kl1	RPS6KL1
ENSG00000119630	ENSMUSG00000004791	Pgf	PGF
ENSG00000119718	ENSMUSG00000004788	Eif2b2	EIF2B2
ENSG00000119684	ENSMUSG00000021245	Mlh3	MLH3
ENSG00000206924	ENSMUSG00000087782	Gm23169	RNU6-689P
ENSG00000119640	ENSMUSG00000008822	Acyp1	ACYP1
ENSG00000119703	ENSMUSG00000045064	Zc2hc1c	ZC2HC1C
ENSG00000119638	ENSMUSG00000034290	Nek9	NEK9
ENSG00000170348	ENSMUSG00000021248	Tmed10	TMED10
ENSG00000170345	ENSMUSG00000021250	Fos	FOS
ENSG00000140044	ENSMUSG00000034271	Jdp2	JDP2
ENSG00000156127	ENSMUSG00000034266	Batf	BATF
ENSG00000119686	ENSMUSG00000034258	Flvcr2	FLVCR2
ENSG00000133935	ENSMUSG00000021252	Erg28	ERG28
ENSG00000119650	ENSMUSG00000007867	Ift43	IFT43
ENSG00000119699	ENSMUSG00000021253	Tgfb3	TGFB3
ENSG00000089916	ENSMUSG00000021254	Gpatch2l	GPATCH2L
ENSG00000119715	ENSMUSG00000021255	Esrrb	ESRRB
ENSG00000071246	ENSMUSG00000021256	Vash1	VASH1
ENSG00000013523	ENSMUSG00000021257	Angel1	ANGEL1
ENSG00000100565	ENSMUSG00000059114	Lrrc74a	LRRC74A
ENSG00000119669	ENSMUSG00000034168	Irf2bpl	IRF2BPL
ENSG00000198894	ENSMUSG00000034157	Cipc	CIPC
ENSG00000165548	ENSMUSG00000034145	Tmem63c	TMEM63C
ENSG00000177108	ENSMUSG00000048483	Zdhhc22	ZDHHC22
ENSG00000201384	ENSMUSG00000065248	Gm22293	AC007375.1
ENSG00000201384	ENSMUSG00000064477	Gm23404	AC007375.1
ENSG00000201384	ENSMUSG00000065847	Gm25188	AC007375.1
ENSG00000201384	ENSMUSG00000094815	Gm22615	AC007375.1
ENSG00000201384	ENSMUSG00000064811	Gm22358	AC007375.1
ENSG00000201384	ENSMUSG00000065204	Gm24610	AC007375.1
ENSG00000201384	ENSMUSG00000098693	Gm27619	AC007375.1
ENSG00000201384	ENSMUSG00000065262	Gm23451	AC007375.1
ENSG00000201384	ENSMUSG00000077517	Gm25876	AC007375.1
ENSG00000201384	ENSMUSG00000095111	Gm23713	AC007375.1
ENSG00000201384	ENSMUSG00000064814	Gm23939	AC007375.1
ENSG00000201384	ENSMUSG00000065360	Gm24412	AC007375.1
ENSG00000201384	ENSMUSG00000064511	Gm22459	AC007375.1
ENSG00000201384	ENSMUSG00000065265	Gm23455	AC007375.1
ENSG00000201384	ENSMUSG00000064471	Gm23406	AC007375.1
ENSG00000201384	ENSMUSG00000065644	Gm25859	AC007375.1
ENSG00000201384	ENSMUSG00000064642	Gm23299	AC007375.1
ENSG00000201384	ENSMUSG00000064620	Gm22303	AC007375.1
ENSG00000201384	ENSMUSG00000064792	Gm24355	AC007375.1
ENSG00000165553	ENSMUSG00000021032	Ngb	NGB
ENSG00000009830	ENSMUSG00000034126	Pomt2	POMT2
ENSG00000100577	ENSMUSG00000021033	Gstz1	GSTZ1
ENSG00000100580	ENSMUSG00000034111	Tmed8	TMED8
ENSG00000100583	ENSMUSG00000090812	Samd15	SAMD15
ENSG00000165555	ENSMUSG00000072919	Noxred1	NOXRED1
ENSG00000151445	ENSMUSG00000021038	Vipas39	VIPAS39
ENSG00000100591	ENSMUSG00000021037	Ahsa1	AHSA1
ENSG00000212371	ENSMUSG00000065089	Gm26493	AF111168.1
ENSG00000100593	ENSMUSG00000050671	Ism2	ISM2
ENSG00000100596	ENSMUSG00000021036	Sptlc2	SPTLC2
ENSG00000100601	ENSMUSG00000079036	Alkbh1	ALKBH1
ENSG00000119705	ENSMUSG00000021040	Slirp	SLIRP
ENSG00000100603	ENSMUSG00000021039	Snw1	SNW1
ENSG00000063761	ENSMUSG00000021044	Adck1	ADCK1
ENSG00000021645	ENSMUSG00000066392	Nrxn3	NRXN3
ENSG00000211448	ENSMUSG00000007682	Dio2	DIO2
ENSG00000100629	ENSMUSG00000061533	Cep128	CEP128
ENSG00000165409	ENSMUSG00000020963	Tshr	TSHR
ENSG00000165417	ENSMUSG00000020962	Gtf2a1	GTF2A1
ENSG00000221303	ENSMUSG00000080365	Gm25776	SNORA79
ENSG00000221303	ENSMUSG00000080689	Gm23987	SNORA79
ENSG00000221303	ENSMUSG00000088412	Gm24241	SNORA79
ENSG00000221303	ENSMUSG00000080440	Gm25848	SNORA79
ENSG00000140022	ENSMUSG00000020961	Ston2	STON2
ENSG00000071537	ENSMUSG00000020964	Sel1l	SEL1L
ENSG00000185070	ENSMUSG00000047414	Flrt2	FLRT2
ENSG00000054983	ENSMUSG00000021003	Galc	GALC
ENSG00000252783	ENSMUSG00000088570	Gm24531	RNU6-835P
ENSG00000252783	ENSMUSG00000088234	Gm25423	RNU6-835P
ENSG00000140030	ENSMUSG00000021886	Gpr65	GPR65
ENSG00000100433	ENSMUSG00000033854	Kcnk10	KCNK10
ENSG00000042317	ENSMUSG00000021007	Spata7	SPATA7
ENSG00000070778	ENSMUSG00000021009	Ptpn21	PTPN21
ENSG00000100722	ENSMUSG00000021012	Zc3h14	ZC3H14
ENSG00000165521	ENSMUSG00000051166	Eml5	EML5
ENSG00000200653	ENSMUSG00000064606	Gm25899	RNU4-92P
ENSG00000165533	ENSMUSG00000021013	Ttc8	TTC8
ENSG00000053254	ENSMUSG00000033713	Foxn3	FOXN3
ENSG00000140025	ENSMUSG00000021176	Efcab11	EFCAB11
ENSG00000042088	ENSMUSG00000021177	Tdp1	TDP1
ENSG00000152315	ENSMUSG00000045404	Kcnk13	KCNK13
ENSG00000100764	ENSMUSG00000021178	Psmc1	PSMC1
ENSG00000119720	ENSMUSG00000021179	Nrde2	NRDE2
ENSG00000198668	ENSMUSG00000001175	Calm1	CALM1
ENSG00000165914	ENSMUSG00000033530	Ttc7b	TTC7B
ENSG00000100784	ENSMUSG00000021180	Rps6ka5	RPS6KA5
ENSG00000133943	ENSMUSG00000021185	Dglucy	DGLUCY
ENSG00000221102	ENSMUSG00000080622	Gm22676	SNORA11B
ENSG00000119714	ENSMUSG00000047415	Gpr68	GPR68
ENSG00000015133	ENSMUSG00000021182	Ccdc88c	CCDC88C
ENSG00000100796	ENSMUSG00000041846	Ppp4r3a	PPP4R3A
ENSG00000133962	ENSMUSG00000047014	Catsperb	CATSPERB
ENSG00000165929	ENSMUSG00000021187	Tc2n	TC2N
ENSG00000140092	ENSMUSG00000021186	Fbln5	FBLN5
ENSG00000100815	ENSMUSG00000021188	Trip11	TRIP11
ENSG00000066427	ENSMUSG00000021189	Atxn3	ATXN3
ENSG00000183648	ENSMUSG00000113902	Ndufb1-ps	NDUFB1
ENSG00000165934	ENSMUSG00000041781	Cpsf2	CPSF2
ENSG00000201097	ENSMUSG00000088793	Gm22540	RNU6-366P
ENSG00000140090	ENSMUSG00000041771	Slc24a4	SLC24A4
ENSG00000100599	ENSMUSG00000044456	Rin3	RIN3
ENSG00000100600	ENSMUSG00000021190	Lgmn	LGMN
ENSG00000066455	ENSMUSG00000021192	Golga5	GOLGA5
ENSG00000100604	ENSMUSG00000021194	Chga	CHGA
ENSG00000100605	ENSMUSG00000057963	Itpk1	ITPK1
ENSG00000165943	ENSMUSG00000096458	Moap1	MOAP1
ENSG00000153485	ENSMUSG00000046675	Tmem251	TMEM251
ENSG00000259066	ENSMUSG00000041712	Ubr7	AL110118.2
ENSG00000170270	ENSMUSG00000091931	Gon7	GON7
ENSG00000170270	ENSMUSG00000041716	Gm20604	GON7
ENSG00000170270	ENSMUSG00000098530	Gm28051	GON7
ENSG00000012963	ENSMUSG00000041712	Ubr7	UBR7
ENSG00000011114	ENSMUSG00000041702	Btbd7	BTBD7
ENSG00000133958	ENSMUSG00000021198	Unc79	UNC79
ENSG00000187581	ENSMUSG00000025488	Cox8b	COX8C
ENSG00000277826	ENSMUSG00000098628	Gm27976	AL157858.2
ENSG00000175785	ENSMUSG00000041669	Prima1	PRIMA1
ENSG00000140067	ENSMUSG00000096753	Fam181a	FAM181A
ENSG00000100628	ENSMUSG00000021200	Asb2	ASB2
ENSG00000089723	ENSMUSG00000021203	Otub2	OTUB2
ENSG00000089737	ENSMUSG00000041645	Ddx24	DDX24
ENSG00000119632	ENSMUSG00000064215	Ifi27	IFI27L2
ENSG00000119698	ENSMUSG00000021209	Ppp4r4	PPP4R4
ENSG00000140093	ENSMUSG00000061947	Serpina10	SERPINA10
ENSG00000170099	ENSMUSG00000060807	Serpina6	SERPINA6
ENSG00000258597	ENSMUSG00000021081	Serpina1f	SERPINA2
ENSG00000197249	ENSMUSG00000071177	Serpina1d	SERPINA1
ENSG00000197249	ENSMUSG00000071178	Serpina1b	SERPINA1
ENSG00000197249	ENSMUSG00000072849	Serpina1e	SERPINA1
ENSG00000197249	ENSMUSG00000066366	Serpina1a	SERPINA1
ENSG00000197249	ENSMUSG00000079015	Serpina1c	SERPINA1
ENSG00000186910	ENSMUSG00000063232	Serpina11	SERPINA11
ENSG00000170054	ENSMUSG00000058260	Serpina9	SERPINA9
ENSG00000165953	ENSMUSG00000041567	Serpina12	SERPINA12
ENSG00000188488	ENSMUSG00000041550	Serpina5	SERPINA5
ENSG00000196136	ENSMUSG00000079012	Serpina3m	SERPINA3
ENSG00000196136	ENSMUSG00000079014	Serpina3i	SERPINA3
ENSG00000196136	ENSMUSG00000066364	Serpina3b	SERPINA3
ENSG00000196136	ENSMUSG00000041481	Serpina3g	SERPINA3
ENSG00000196136	ENSMUSG00000021091	Serpina3n	SERPINA3
ENSG00000196136	ENSMUSG00000041536	Serpina3a	SERPINA3
ENSG00000196136	ENSMUSG00000058207	Serpina3k	SERPINA3
ENSG00000196136	ENSMUSG00000079013	Serpina3j	SERPINA3
ENSG00000196136	ENSMUSG00000066363	Serpina3f	SERPINA3
ENSG00000196136	ENSMUSG00000066361	Serpina3c	SERPINA3
ENSG00000133937	ENSMUSG00000021095	Gsc	GSC
ENSG00000100697	ENSMUSG00000041415	Dicer1	DICER1
ENSG00000165959	ENSMUSG00000021097	Clmn	CLMN
ENSG00000176438	ENSMUSG00000054150	Syne3	SYNE3
ENSG00000252481	ENSMUSG00000088505	Gm26489	SCARNA13
ENSG00000252481	ENSMUSG00000088789	Scarna13	SCARNA13
ENSG00000252481	ENSMUSG00000087847	Gm25624	SCARNA13
ENSG00000182512	ENSMUSG00000021102	Glrx5	GLRX5
ENSG00000213231	ENSMUSG00000060863	Tcl1b2	TCL1B
ENSG00000213231	ENSMUSG00000068940	Tcl1b3	TCL1B
ENSG00000213231	ENSMUSG00000066359	Tcl1b1	TCL1B
ENSG00000213231	ENSMUSG00000000701	Tcl1b5	TCL1B
ENSG00000213231	ENSMUSG00000079007	Tcl1b4	TCL1B
ENSG00000100721	ENSMUSG00000041359	Tcl1	TCL1A
ENSG00000227051	ENSMUSG00000094910	D430019H16Rik	C14orf132
ENSG00000168398	ENSMUSG00000021070	Bdkrb2	BDKRB2
ENSG00000100739	ENSMUSG00000041347	Bdkrb1	BDKRB1
ENSG00000066739	ENSMUSG00000041341	Atg2b	ATG2B
ENSG00000100744	ENSMUSG00000044715	Gskip	GSKIP
ENSG00000222276	ENSMUSG00000077783	Gm23907	RNU2-33P
ENSG00000140057	ENSMUSG00000041323	Ak7	AK7
ENSG00000090060	ENSMUSG00000021111	Papola	PAPOLA
ENSG00000100749	ENSMUSG00000021115	Vrk1	VRK1
ENSG00000127152	ENSMUSG00000048251	Bcl11b	BCL11B
ENSG00000183576	ENSMUSG00000056770	Setd3	SETD3
ENSG00000090061	ENSMUSG00000021258	Ccnk	CCNK
ENSG00000205476	ENSMUSG00000084883	Ccdc85c	CCDC85C
ENSG00000182218	ENSMUSG00000021260	Hhipl1	HHIPL1
ENSG00000036530	ENSMUSG00000021259	Cyp46a1	CYP46A1
ENSG00000066629	ENSMUSG00000058070	Eml1	EML1
ENSG00000196405	ENSMUSG00000021262	Evl	EVL
ENSG00000199082	ENSMUSG00000065436	Mir342	MIR342
ENSG00000168350	ENSMUSG00000021263	Degs2	DEGS2
ENSG00000100811	ENSMUSG00000021264	Yy1	YY1
ENSG00000197119	ENSMUSG00000021265	Slc25a29	SLC25A29
ENSG00000198984	ENSMUSG00000065429	Mir345	MIR345
ENSG00000140107	ENSMUSG00000048856	Slc25a47	SLC25A47
ENSG00000140105	ENSMUSG00000021266	Wars	WARS1
ENSG00000176473	ENSMUSG00000040877	Wdr25	WDR25
ENSG00000253075	ENSMUSG00000087830	Gm22820	RN7SKP92
ENSG00000183092	ENSMUSG00000040867	Begain	BEGAIN
ENSG00000185559	ENSMUSG00000040856	Dlk1	DLK1
ENSG00000275161	ENSMUSG00000098709	Gm27528	AL117190.5
ENSG00000276919	ENSMUSG00000098617	Gm27300	AL117190.7
ENSG00000276919	ENSMUSG00000098725	Gm27335	AL117190.7
ENSG00000211574	ENSMUSG00000076451	Mir770	MIR770
ENSG00000199151	ENSMUSG00000065526	Mir337	MIR337
ENSG00000283159	ENSMUSG00000076313	Mir665	MIR665
ENSG00000208001	ENSMUSG00000070080	Mir431	MIR431
ENSG00000207569	ENSMUSG00000070072	Mir433	MIR433
ENSG00000207608	ENSMUSG00000070076	Mir127	MIR127
ENSG00000199005	ENSMUSG00000065433	Mir370	MIR370
ENSG00000202191	ENSMUSG00000064487	Gm23736	SNORD113-1
ENSG00000202191	ENSMUSG00000065749	AF357428	SNORD113-1
ENSG00000202191	ENSMUSG00000064720	Gm25856	SNORD113-1
ENSG00000202191	ENSMUSG00000065022	AF357341	SNORD113-1
ENSG00000202191	ENSMUSG00000064545	Gm22981	SNORD113-1
ENSG00000201700	ENSMUSG00000064452	Gm24564	SNORD113-3
ENSG00000201672	ENSMUSG00000089509	Gm23474	SNORD113-4
ENSG00000272474	ENSMUSG00000064487	Gm23736	SNORD113-5
ENSG00000272474	ENSMUSG00000065749	AF357428	SNORD113-5
ENSG00000272474	ENSMUSG00000064720	Gm25856	SNORD113-5
ENSG00000272474	ENSMUSG00000065022	AF357341	SNORD113-5
ENSG00000272474	ENSMUSG00000064545	Gm22981	SNORD113-5
ENSG00000200215	ENSMUSG00000088294	AF357425	SNORD113-6
ENSG00000200215	ENSMUSG00000088587	Gm22962	SNORD113-6
ENSG00000201950	ENSMUSG00000089517	Gm24899	SNORD113-9
ENSG00000200150	ENSMUSG00000064621	Gm26922	AL132709.1
ENSG00000200150	ENSMUSG00000064496	DQ267101	AL132709.1
ENSG00000200150	ENSMUSG00000064417	DQ267102	AL132709.1
ENSG00000200150	ENSMUSG00000065013	Gm23508	AL132709.1
ENSG00000200150	ENSMUSG00000064679	Gm25357	AL132709.1
ENSG00000200150	ENSMUSG00000084549	DQ267100	AL132709.1
ENSG00000200150	ENSMUSG00000099132	Gm27604	AL132709.1
ENSG00000200150	ENSMUSG00000087885	Gm23600	AL132709.1
ENSG00000201263	ENSMUSG00000065757	Gm23347	SNORD114-6
ENSG00000201240	ENSMUSG00000064726	Gm25854	SNORD114-9
ENSG00000201240	ENSMUSG00000084604	Gm22205	SNORD114-9
ENSG00000200279	ENSMUSG00000064487	Gm23736	SNORD114-10
ENSG00000200279	ENSMUSG00000065749	AF357428	SNORD114-10
ENSG00000200279	ENSMUSG00000064720	Gm25856	SNORD114-10
ENSG00000200279	ENSMUSG00000065022	AF357341	SNORD114-10
ENSG00000200279	ENSMUSG00000064545	Gm22981	SNORD114-10
ENSG00000202270	ENSMUSG00000084487	Gm23787	SNORD114-12
ENSG00000199942	ENSMUSG00000084487	Gm23787	SNORD114-19
ENSG00000201036	ENSMUSG00000064621	Gm26922	AL132709.2
ENSG00000201036	ENSMUSG00000064496	DQ267101	AL132709.2
ENSG00000201036	ENSMUSG00000064417	DQ267102	AL132709.2
ENSG00000201036	ENSMUSG00000065013	Gm23508	AL132709.2
ENSG00000201036	ENSMUSG00000064679	Gm25357	AL132709.2
ENSG00000201036	ENSMUSG00000084549	DQ267100	AL132709.2
ENSG00000201036	ENSMUSG00000099132	Gm27604	AL132709.2
ENSG00000201036	ENSMUSG00000087885	Gm23600	AL132709.2
ENSG00000202048	ENSMUSG00000064487	Gm23736	SNORD114-20
ENSG00000202048	ENSMUSG00000065749	AF357428	SNORD114-20
ENSG00000202048	ENSMUSG00000064720	Gm25856	SNORD114-20
ENSG00000202048	ENSMUSG00000065022	AF357341	SNORD114-20
ENSG00000202048	ENSMUSG00000064545	Gm22981	SNORD114-20
ENSG00000272344	ENSMUSG00000064726	Gm25854	SNORD114-21
ENSG00000272344	ENSMUSG00000084604	Gm22205	SNORD114-21
ENSG00000202293	ENSMUSG00000064726	Gm25854	SNORD114-22
ENSG00000202293	ENSMUSG00000084604	Gm22205	SNORD114-22
ENSG00000200406	ENSMUSG00000064487	Gm23736	SNORD114-23
ENSG00000200406	ENSMUSG00000065749	AF357428	SNORD114-23
ENSG00000200406	ENSMUSG00000064720	Gm25856	SNORD114-23
ENSG00000200406	ENSMUSG00000065022	AF357341	SNORD114-23
ENSG00000200406	ENSMUSG00000064545	Gm22981	SNORD114-23
ENSG00000201899	ENSMUSG00000064726	Gm25854	SNORD114-24
ENSG00000201899	ENSMUSG00000084604	Gm22205	SNORD114-24
ENSG00000200612	ENSMUSG00000064487	Gm23736	SNORD114-25
ENSG00000200612	ENSMUSG00000065749	AF357428	SNORD114-25
ENSG00000200612	ENSMUSG00000064720	Gm25856	SNORD114-25
ENSG00000200612	ENSMUSG00000065022	AF357341	SNORD114-25
ENSG00000200612	ENSMUSG00000064545	Gm22981	SNORD114-25
ENSG00000200413	ENSMUSG00000064487	Gm23736	SNORD114-26
ENSG00000200413	ENSMUSG00000065749	AF357428	SNORD114-26
ENSG00000200413	ENSMUSG00000064720	Gm25856	SNORD114-26
ENSG00000200413	ENSMUSG00000065022	AF357341	SNORD114-26
ENSG00000200413	ENSMUSG00000064545	Gm22981	SNORD114-26
ENSG00000200636	ENSMUSG00000064726	Gm25854	SNORD114-27
ENSG00000200636	ENSMUSG00000084604	Gm22205	SNORD114-27
ENSG00000200480	ENSMUSG00000064487	Gm23736	SNORD114-28
ENSG00000200480	ENSMUSG00000065749	AF357428	SNORD114-28
ENSG00000200480	ENSMUSG00000064720	Gm25856	SNORD114-28
ENSG00000200480	ENSMUSG00000065022	AF357341	SNORD114-28
ENSG00000200480	ENSMUSG00000064545	Gm22981	SNORD114-28
ENSG00000201689	ENSMUSG00000064487	Gm23736	SNORD114-29
ENSG00000201689	ENSMUSG00000065749	AF357428	SNORD114-29
ENSG00000201689	ENSMUSG00000064720	Gm25856	SNORD114-29
ENSG00000201689	ENSMUSG00000065022	AF357341	SNORD114-29
ENSG00000201689	ENSMUSG00000064545	Gm22981	SNORD114-29
ENSG00000201318	ENSMUSG00000064487	Gm23736	SNORD114-30
ENSG00000201318	ENSMUSG00000065749	AF357428	SNORD114-30
ENSG00000201318	ENSMUSG00000064720	Gm25856	SNORD114-30
ENSG00000201318	ENSMUSG00000065022	AF357341	SNORD114-30
ENSG00000201318	ENSMUSG00000064545	Gm22981	SNORD114-30
ENSG00000222185	ENSMUSG00000064487	Gm23736	AL132709.6
ENSG00000222185	ENSMUSG00000065749	AF357428	AL132709.6
ENSG00000222185	ENSMUSG00000064720	Gm25856	AL132709.6
ENSG00000222185	ENSMUSG00000065022	AF357341	AL132709.6
ENSG00000222185	ENSMUSG00000064545	Gm22981	AL132709.6
ENSG00000207749	ENSMUSG00000106653	Mir299a	MIR299
ENSG00000199069	ENSMUSG00000065617	Mir323	MIR323A
ENSG00000194717	ENSMUSG00000070141	Mir494	MIR494
ENSG00000199020	ENSMUSG00000098838	Mir381	MIR381
ENSG00000283170	ENSMUSG00000065428	Mir382	MIR382
ENSG00000207993	ENSMUSG00000065426	Mir134	MIR134
ENSG00000276352	ENSMUSG00000099236	Mir668	MIR668
ENSG00000207978	ENSMUSG00000065448	Mir154	MIR154
ENSG00000207961	ENSMUSG00000070136	Mir496a	MIR496
ENSG00000199015	ENSMUSG00000065438	Mir377	MIR377
ENSG00000216179	ENSMUSG00000076052	Mir541	MIR541
ENSG00000199107	ENSMUSG00000105849	Mir409	MIR409
ENSG00000199012	ENSMUSG00000065570	Mir412	MIR412
ENSG00000199092	ENSMUSG00000065497	Mir410	MIR410
ENSG00000197406	ENSMUSG00000075707	Dio3	DIO3
ENSG00000078304	ENSMUSG00000017843	Ppp2r5c	PPP2R5C
ENSG00000197102	ENSMUSG00000018707	Dync1h1	DYNC1H1
ENSG00000080824	ENSMUSG00000021270	Hsp90aa1	HSP90AA1
ENSG00000140153	ENSMUSG00000037957	Wdr20	WDR20
ENSG00000140153	ENSMUSG00000035560	Wdr20rt	WDR20
ENSG00000080823	ENSMUSG00000056458	Mok	MOK
